Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Gender,JobRole,MonthlyIncome,TotalWorkingYears
29,No,Travel_Rarely,598,Research & Development,9,3,Life Sciences,1,1558,Male,Research Scientist,2451,5
33,No,Travel_Rarely,1242,Sales,8,4,Life Sciences,1,1560,Male,Sales Executive,6392,8
30,Yes,Travel_Rarely,740,Sales,1,3,Life Sciences,1,1562,Male,Sales Executive,9714,10
38,No,Travel_Frequently,888,Human Resources,10,4,Human Resources,1,1563,Male,Human Resources,6077,10
35,No,Travel_Rarely,992,Research & Development,1,3,Medical,1,1564,Male,Laboratory Technician,2450,3
30,No,Travel_Rarely,1288,Sales,29,4,Technical Degree,1,1568,Male,Sales Executive,9250,9
35,Yes,Travel_Rarely,104,Research & Development,2,3,Life Sciences,1,1569,Female,Laboratory Technician,2074,1
53,Yes,Travel_Rarely,607,Research & Development,2,5,Technical Degree,1,1572,Female,Manufacturing Director,10169,34
38,Yes,Travel_Rarely,903,Research & Development,2,3,Medical,1,1573,Male,Manufacturing Director,4855,7
32,No,Non-Travel,1200,Research & Development,1,4,Technical Degree,1,1574,Male,Research Scientist,4087,9
48,No,Travel_Rarely,1108,Research & Development,15,4,Other,1,1576,Female,Research Scientist,2367,10
34,No,Travel_Rarely,479,Research & Development,7,4,Medical,1,1577,Male,Research Scientist,2972,1
55,No,Travel_Rarely,685,Sales,26,5,Marketing,1,1578,Male,Manager,19586,36
34,No,Travel_Rarely,1351,Research & Development,1,4,Life Sciences,1,1580,Male,Research Scientist,5484,9
26,No,Travel_Rarely,474,Research & Development,3,3,Life Sciences,1,1581,Female,Research Scientist,2061,1
38,No,Travel_Rarely,1245,Sales,14,3,Life Sciences,1,1582,Male,Sales Executive,9924,10
38,No,Travel_Rarely,437,Sales,16,3,Life Sciences,1,1583,Female,Sales Executive,4198,8
36,No,Travel_Rarely,884,Sales,1,4,Life Sciences,1,1585,Female,Sales Executive,6815,15
29,No,Travel_Rarely,1370,Research & Development,3,1,Medical,1,1586,Male,Laboratory Technician,4723,10
35,No,Travel_Rarely,670,Research & Development,10,4,Medical,1,1587,Female,Healthcare Representative,6142,10
39,No,Travel_Rarely,1462,Sales,6,3,Medical,1,1588,Male,Sales Executive,8237,11
29,No,Travel_Frequently,995,Research & Development,2,1,Life Sciences,1,1590,Male,Healthcare Representative,8853,6
50,No,Travel_Rarely,264,Sales,9,3,Marketing,1,1591,Male,Manager,19331,27
23,No,Travel_Rarely,977,Research & Development,10,3,Technical Degree,1,1592,Male,Research Scientist,2073,4
36,No,Travel_Frequently,1302,Research & Development,6,4,Life Sciences,1,1594,Male,Laboratory Technician,5562,9
42,No,Travel_Rarely,1059,Research & Development,9,2,Other,1,1595,Male,Manager,19613,24
35,No,Travel_Rarely,750,Research & Development,28,3,Life Sciences,1,1596,Male,Laboratory Technician,3407,10
34,No,Travel_Frequently,653,Research & Development,10,4,Technical Degree,1,1597,Male,Healthcare Representative,5063,8
40,No,Travel_Rarely,118,Sales,14,2,Life Sciences,1,1598,Female,Sales Executive,4639,5
43,No,Travel_Rarely,990,Research & Development,27,3,Technical Degree,1,1599,Male,Laboratory Technician,4876,8
35,No,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,1,1601,Male,Laboratory Technician,2690,1
46,No,Travel_Rarely,563,Sales,1,4,Life Sciences,1,1602,Male,Manager,17567,27
28,Yes,Travel_Rarely,329,Research & Development,24,3,Medical,1,1604,Male,Laboratory Technician,2408,1
22,No,Non-Travel,457,Research & Development,26,2,Other,1,1605,Female,Research Scientist,2814,4
50,No,Travel_Frequently,1234,Research & Development,20,5,Medical,1,1606,Male,Healthcare Representative,11245,32
32,No,Travel_Rarely,634,Research & Development,5,4,Other,1,1607,Female,Research Scientist,3312,6
44,No,Travel_Rarely,1313,Research & Development,7,3,Medical,1,1608,Female,Research Director,19049,23
30,No,Travel_Rarely,241,Research & Development,7,3,Medical,1,1609,Male,Research Scientist,2141,6
45,No,Travel_Rarely,1015,Research & Development,5,5,Medical,1,1611,Female,Laboratory Technician,5769,10
45,No,Non-Travel,336,Sales,26,3,Marketing,1,1612,Male,Sales Executive,4385,10
31,No,Travel_Frequently,715,Sales,2,4,Other,1,1613,Male,Sales Executive,5332,10
36,No,Travel_Rarely,559,Research & Development,12,4,Life Sciences,1,1614,Female,Manufacturing Director,4663,7
34,No,Travel_Frequently,426,Research & Development,10,4,Life Sciences,1,1615,Male,Manufacturing Director,4724,9
49,No,Travel_Rarely,722,Research & Development,25,4,Life Sciences,1,1617,Female,Laboratory Technician,3211,10
39,No,Travel_Rarely,1387,Research & Development,10,5,Medical,1,1618,Male,Manufacturing Director,5377,10
27,No,Travel_Rarely,1302,Research & Development,19,3,Other,1,1619,Male,Laboratory Technician,4066,7
35,No,Travel_Rarely,819,Research & Development,18,5,Life Sciences,1,1621,Male,Research Scientist,5208,16
28,No,Travel_Rarely,580,Research & Development,27,3,Medical,1,1622,Female,Manufacturing Director,4877,6
21,No,Travel_Rarely,546,Research & Development,5,1,Medical,1,1623,Male,Research Scientist,3117,3
18,Yes,Travel_Frequently,544,Sales,3,2,Medical,1,1624,Female,Sales Representative,1569,0
47,No,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,1,1625,Female,Manager,19658,27
39,No,Travel_Rarely,170,Research & Development,3,2,Medical,1,1627,Male,Laboratory Technician,3069,11
40,No,Travel_Rarely,884,Research & Development,15,3,Life Sciences,1,1628,Female,Manufacturing Director,10435,18
35,No,Non-Travel,208,Research & Development,8,4,Life Sciences,1,1630,Female,Healthcare Representative,4148,15
37,No,Travel_Rarely,671,Research & Development,19,3,Life Sciences,1,1631,Male,Manufacturing Director,5768,9
39,No,Travel_Frequently,711,Research & Development,4,3,Medical,1,1633,Female,Manufacturing Director,5042,10
45,No,Travel_Rarely,1329,Research & Development,2,2,Other,1,1635,Female,Manufacturing Director,5770,10
38,No,Travel_Rarely,397,Research & Development,2,2,Medical,1,1638,Female,Manufacturing Director,7756,10
35,Yes,Travel_Rarely,737,Sales,10,3,Medical,1,1639,Male,Sales Executive,10306,15
37,No,Travel_Rarely,1470,Research & Development,10,3,Medical,1,1640,Female,Research Scientist,3936,8
40,No,Travel_Rarely,448,Research & Development,16,3,Life Sciences,1,1641,Female,Manufacturing Director,7945,18
44,No,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,1642,Male,Human Resources,5743,14
48,No,Travel_Frequently,365,Research & Development,4,5,Medical,1,1644,Male,Manager,15202,23
35,Yes,Travel_Rarely,763,Sales,15,2,Medical,1,1645,Male,Sales Executive,5440,7
24,No,Travel_Frequently,567,Research & Development,2,1,Technical Degree,1,1646,Female,Research Scientist,3760,6
27,No,Travel_Rarely,486,Research & Development,8,3,Medical,1,1647,Female,Research Scientist,3517,5
27,No,Travel_Frequently,591,Research & Development,2,3,Medical,1,1648,Male,Research Scientist,2580,6
40,Yes,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1649,Male,Laboratory Technician,2166,10
29,No,Travel_Rarely,469,Sales,10,3,Medical,1,1650,Male,Sales Executive,5869,8
36,No,Travel_Rarely,711,Research & Development,5,4,Life Sciences,1,1651,Female,Healthcare Representative,8008,9
25,No,Travel_Frequently,772,Research & Development,2,1,Life Sciences,1,1653,Male,Manufacturing Director,5206,7
39,No,Travel_Rarely,492,Research & Development,12,3,Medical,1,1654,Male,Manufacturing Director,5295,7
49,No,Travel_Rarely,301,Research & Development,22,4,Other,1,1655,Female,Research Director,16413,27
50,No,Travel_Rarely,813,Research & Development,17,5,Life Sciences,1,1656,Female,Research Director,13269,19
20,No,Travel_Rarely,1141,Sales,2,3,Medical,1,1657,Female,Sales Representative,2783,2
34,No,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,1,1658,Female,Research Scientist,5433,11
36,No,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,1659,Male,Laboratory Technician,2013,15
49,No,Travel_Rarely,465,Research & Development,6,1,Life Sciences,1,1661,Female,Healthcare Representative,13966,30
36,No,Non-Travel,894,Research & Development,1,4,Medical,1,1662,Female,Manufacturing Director,4374,4
36,No,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,1,1664,Male,Healthcare Representative,6842,13
54,No,Travel_Rarely,584,Research & Development,22,5,Medical,1,1665,Female,Manager,17426,36
43,No,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,1,1666,Male,Research Director,17603,14
35,Yes,Travel_Frequently,880,Sales,12,4,Other,1,1667,Male,Sales Executive,4581,13
38,No,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,1,1668,Male,Research Scientist,4735,19
29,No,Travel_Rarely,991,Sales,5,3,Medical,1,1669,Male,Sales Executive,4187,10
33,No,Travel_Rarely,392,Sales,2,4,Medical,1,1670,Male,Sales Executive,5505,6
32,No,Travel_Rarely,977,Research & Development,2,3,Medical,1,1671,Male,Research Scientist,5470,10
31,No,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,1673,Female,Sales Executive,5476,10
49,No,Travel_Rarely,464,Research & Development,16,3,Medical,1,1674,Female,Laboratory Technician,2587,17
38,No,Travel_Frequently,148,Research & Development,2,3,Medical,1,1675,Female,Laboratory Technician,2440,4
47,No,Travel_Rarely,1225,Sales,2,4,Life Sciences,1,1676,Female,Manager,15972,29
49,No,Travel_Rarely,809,Research & Development,1,3,Life Sciences,1,1677,Male,Manager,15379,23
41,No,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,1678,Male,Sales Executive,7082,21
20,No,Travel_Rarely,727,Sales,9,1,Life Sciences,1,1680,Male,Sales Representative,2728,2
33,No,Non-Travel,530,Sales,16,3,Life Sciences,1,1681,Female,Sales Executive,5368,7
36,No,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,1682,Male,Healthcare Representative,5347,10
44,No,Travel_Rarely,528,Human Resources,1,3,Life Sciences,1,1683,Female,Human Resources,3195,8
23,Yes,Travel_Rarely,1320,Research & Development,8,1,Medical,1,1684,Male,Laboratory Technician,3989,5
38,No,Travel_Rarely,1495,Research & Development,4,2,Medical,1,1687,Female,Laboratory Technician,3306,7
53,No,Travel_Rarely,1395,Research & Development,24,4,Medical,1,1689,Male,Healthcare Representative,7005,11
48,Yes,Travel_Frequently,708,Sales,7,2,Medical,1,1691,Female,Sales Representative,2655,19
32,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1,1692,Male,Laboratory Technician,1393,1
26,No,Non-Travel,786,Research & Development,7,3,Medical,1,1693,Male,Laboratory Technician,2570,7
55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1694,Male,Research Scientist,3537,8
34,No,Travel_Rarely,1157,Research & Development,5,2,Medical,1,1696,Male,Laboratory Technician,3986,15
60,No,Travel_Rarely,370,Research & Development,1,4,Medical,1,1697,Male,Healthcare Representative,10883,19
33,No,Travel_Rarely,267,Research & Development,21,3,Medical,1,1698,Male,Laboratory Technician,2028,14
37,No,Travel_Frequently,1278,Sales,1,4,Medical,1,1700,Male,Sales Executive,9525,6
34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1,1701,Female,Research Scientist,2929,10
23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,1,1702,Male,Sales Representative,2275,3
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,1,1703,Female,Healthcare Representative,7879,9
35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1,1704,Male,Research Scientist,4930,6
43,No,Travel_Rarely,1179,Sales,2,3,Medical,1,1706,Male,Sales Executive,7847,10
24,No,Travel_Rarely,581,Research & Development,9,3,Medical,1,1707,Male,Research Scientist,4401,5
41,No,Travel_Rarely,918,Sales,6,3,Marketing,1,1708,Male,Sales Executive,9241,10
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,1,1709,Female,Laboratory Technician,2974,9
36,No,Travel_Rarely,530,Sales,2,4,Life Sciences,1,1710,Female,Sales Representative,4502,17
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,1712,Male,Healthcare Representative,10748,25
24,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,1,1714,Male,Human Resources,1555,1
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,1716,Male,Sales Executive,12936,25
26,No,Travel_Rarely,390,Research & Development,17,4,Medical,1,1718,Male,Laboratory Technician,2305,3
45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1,1719,Female,Research Director,16704,21
32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,1720,Male,Research Scientist,3433,10
31,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,1721,Male,Laboratory Technician,3477,6
41,No,Non-Travel,552,Human Resources,4,3,Human Resources,1,1722,Male,Human Resources,6430,10
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1,1724,Female,Manufacturing Director,6516,18
24,No,Travel_Rarely,506,Research & Development,29,1,Medical,1,1725,Male,Laboratory Technician,3907,6
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1,1727,Male,Healthcare Representative,5562,19
35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1,1728,Male,Manufacturing Director,6883,17
30,No,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1,1729,Male,Research Scientist,2862,10
47,No,Non-Travel,543,Sales,2,4,Marketing,1,1731,Male,Sales Executive,4978,4
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,1,1732,Male,Sales Executive,10368,13
36,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,1,1733,Male,Sales Executive,6134,16
32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,1734,Male,Sales Executive,6735,10
23,No,Travel_Rarely,160,Research & Development,4,1,Medical,1,1735,Female,Laboratory Technician,3295,3
31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,1736,Female,Manufacturing Director,5238,9
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1,1737,Male,Laboratory Technician,6472,9
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,Male,Sales Executive,9610,10
40,No,Travel_Rarely,611,Sales,7,4,Medical,1,1740,Male,Manager,19833,21
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,Female,Human Resources,9756,9
30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,1745,Female,Research Scientist,4968,10
24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,1746,Male,Human Resources,2145,3
30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,1747,Female,Human Resources,2180,6
31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,1749,Male,Sales Executive,8346,6
27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1,1751,Female,Research Scientist,3445,6
29,Yes,Travel_Rarely,428,Sales,9,3,Marketing,1,1752,Female,Sales Representative,2760,2
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,1753,Male,Healthcare Representative,6294,10
30,No,Travel_Rarely,979,Sales,15,2,Marketing,1,1754,Male,Sales Executive,7140,12
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,Male,Research Scientist,2932,6
33,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,Female,Sales Executive,5147,13
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,Female,Sales Executive,4507,8
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,Female,Sales Executive,8564,11
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,Female,Laboratory Technician,2468,9
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,Male,Sales Executive,8161,10
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,1762,Female,Research Scientist,2109,1
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1,1763,Male,Healthcare Representative,5294,10
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,Male,Research Scientist,2718,12
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,Male,Healthcare Representative,5811,15
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,Male,Research Scientist,2437,6
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,Male,Laboratory Technician,2766,7
55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,Male,Research Director,19038,34
33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,Male,Research Scientist,3055,11
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,Male,Laboratory Technician,2289,5
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,Male,Sales Executive,4001,15
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,Female,Manufacturing Director,12965,27
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,Male,Human Resources,3539,10
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,Female,Sales Executive,6029,6
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,Male,Sales Representative,2679,1
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,Female,Laboratory Technician,3702,5
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,Female,Laboratory Technician,2398,1
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,Female,Sales Executive,5468,13
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,Female,Manager,13116,15
37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,Male,Sales Executive,4189,5
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,Male,Research Director,19328,24
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,Male,Healthcare Representative,8321,15
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,Male,Research Scientist,2342,6
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,Male,Human Resources,4071,19
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,Male,Sales Executive,5813,10
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,Male,Research Scientist,3143,14
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,Male,Research Scientist,2044,5
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,Male,Research Director,13464,9
46,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,Male,Sales Executive,7991,6
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,Female,Laboratory Technician,3377,7
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,Male,Healthcare Representative,5538,10
35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,Male,Manufacturing Director,5762,15
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,Male,Human Resources,2592,13
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,Male,Laboratory Technician,5346,11
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,Male,Manufacturing Director,4213,10
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,Male,Sales Executive,4127,7
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,Male,Research Scientist,2438,7
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,Male,Healthcare Representative,6870,11
41,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,Female,Sales Executive,10447,23
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,Female,Manufacturing Director,9667,9
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,Female,Human Resources,2148,6
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,Female,Healthcare Representative,8926,13
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,Female,Healthcare Representative,6513,12
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,Male,Sales Executive,6799,10
58,No,Non-Travel,350,Sales,2,3,Medical,1,1824,Male,Manager,16291,37
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,Male,Laboratory Technician,2705,6
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,Female,Manufacturing Director,10333,28
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,Female,Healthcare Representative,4448,15
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,Female,Research Scientist,6854,14
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,Female,Sales Executive,9637,9
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,Female,Research Scientist,3591,3
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,Female,Sales Representative,5405,20
26,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,Male,Sales Executive,4684,5
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,Male,Research Director,15787,23
18,No,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,Female,Research Scientist,1514,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,Male,Human Resources,2956,2
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,Male,Human Resources,2335,4
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,Female,Sales Executive,5154,10
36,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,Female,Research Scientist,6962,15
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,Male,Sales Executive,5675,7
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,Female,Laboratory Technician,2379,6
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,Male,Laboratory Technician,3812,11
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,Male,Sales Executive,4648,4
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,Male,Research Scientist,2936,10
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,Female,Laboratory Technician,2105,7
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,Male,Manufacturing Director,8578,12
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,Male,Human Resources,2706,3
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,Male,Healthcare Representative,6384,11
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,Male,Laboratory Technician,3968,8
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,Male,Sales Executive,9907,7
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,Female,Sales Executive,13225,25
27,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,Female,Sales Representative,3540,9
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,Male,Human Resources,2804,1
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,Female,Manager,19392,21
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,Male,Research Director,19665,29
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,Male,Research Scientist,2439,1
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,Female,Sales Executive,7314,14
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,Female,Research Scientist,4774,8
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,Male,Research Scientist,3902,7
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,Male,Research Scientist,2662,19
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,Female,Sales Representative,2856,1
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,Male,Sales Representative,1081,1
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,Male,Research Scientist,2472,1
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,Female,Sales Executive,5673,10
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,Male,Laboratory Technician,4197,10
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,Male,Sales Executive,9713,9
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,Male,Laboratory Technician,2062,11
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,Male,Research Scientist,4284,16
35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,Female,Manufacturing Director,4788,4
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,Female,Manufacturing Director,5906,10
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,Male,Human Resources,3886,10
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,Male,Manager,16823,22
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,Female,Research Scientist,2933,1
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,Female,Sales Executive,6500,9
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,Female,Manager,17174,24
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,Male,Healthcare Representative,5033,10
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,Male,Research Scientist,2307,5
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,Male,Laboratory Technician,2587,5
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,Male,Sales Executive,5507,12
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,Female,Sales Executive,4393,14
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,Male,Research Director,13348,18
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,Female,Sales Executive,6583,8
34,No,Travel_Rarely,735,Sales,3,1,Medical,1,1915,Female,Sales Executive,8103,9
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,Female,Laboratory Technician,3978,4
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,Male,Laboratory Technician,2544,8
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,Male,Healthcare Representative,5399,12
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,Male,Sales Executive,5487,10
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,Male,Sales Executive,6834,7
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,Male,Sales Representative,1091,1
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,Female,Sales Executive,5736,10
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,Male,Research Scientist,2226,6
34,No,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,Male,Research Scientist,5747,16
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,Female,Sales Executive,9854,6
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,Male,Research Scientist,5467,16
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,Female,Sales Executive,5380,6
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,Male,Manufacturing Director,5151,10
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,Female,Research Scientist,2133,20
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,Female,Manager,17875,29
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,Female,Research Scientist,2432,8
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,Male,Research Scientist,4771,10
